version,w,s,i,time (ms)
txact,4,18,31,4778.984
txact,4,18,32,4809.884
txact,4,18,33,4803.900
txact,4,18,34,4712.897
txact,4,18,35,4772.860
txact,4,2,11,3040.815
txact,4,2,12,3311.492
txact,4,2,13,3809.970
txact,4,2,14,3451.443
txact,4,2,15,3154.817
txact,4,2,21,3667.780
txact,4,2,22,3970.017
txact,4,2,23,3134.021
txact,4,2,24,2859.883
txact,4,2,25,3930.794
txact,4,2,31,3700.657
txact,4,2,32,3242.247
txact,4,2,33,2752.876
txact,4,2,34,3622.948
txact,4,2,35,3684.425
txact,4,20,11,4813.688
txact,4,20,12,4817.286
txact,4,20,13,4755.423
txact,4,20,14,4755.510
txact,4,20,15,4812.825
txact,4,20,21,4747.903
txact,4,20,22,4829.912
txact,4,20,23,4846.822
txact,4,20,24,4762.807
txact,4,20,25,4786.316
txact,4,20,31,4785.938
txact,4,20,32,4750.145
txact,4,20,33,4866.963
txact,4,20,34,4823.143
txact,4,20,35,4878.492
txact,4,22,11,4766.488
txact,4,22,12,4807.663
txact,4,22,13,4739.943
txact,4,22,14,4742.303
txact,4,22,15,4779.350
txact,4,22,21,4795.665
txact,4,22,22,4767.561
txact,4,22,23,4800.059
txact,4,22,24,4870.244
txact,4,22,25,4823.037
txact,4,22,31,4806.280
txact,4,22,32,4863.131
txact,4,22,33,4817.715
txact,4,22,34,4767.927
txact,4,22,35,4761.080
txact,4,24,11,4800.272
txact,4,24,12,4790.744
txact,4,24,13,4762.066
txact,4,24,14,4804.862
txact,4,24,15,4885.010
txact,4,24,21,4914.691
txact,4,24,22,4803.414
txact,4,24,23,4824.945
txact,4,24,24,4800.992
txact,4,24,25,4771.364
txact,4,24,31,4805.904
txact,4,24,32,4761.998
txact,4,24,33,4852.163
txact,4,24,34,4825.451
txact,4,24,35,4828.087
txact,4,26,11,4838.801
txact,4,26,12,4791.054
txact,4,26,13,4768.537
txact,4,26,14,4763.768
txact,4,26,15,4751.358
txact,4,26,21,4754.369
txact,4,26,22,4820.187
txact,4,26,23,4848.173
txact,4,26,24,4848.000
txact,4,26,25,4766.256
txact,4,26,31,4756.243
txact,4,26,32,4866.112
txact,4,26,33,4811.820
txact,4,26,34,4815.594
txact,4,26,35,4909.217
txact,4,28,11,4841.475
txact,4,28,12,4819.986
txact,4,28,13,4740.382
txact,4,28,14,4793.611
txact,4,28,15,4831.891
txact,4,28,21,4880.997
txact,4,28,22,4846.638
txact,4,28,23,4834.513
txact,4,28,24,4721.575
txact,4,28,25,4814.731
txact,4,28,31,4776.802
txact,4,28,32,4862.789
txact,4,28,33,4811.823
txact,4,28,34,4864.333
txact,4,28,35,4815.868
txact,4,30,11,4865.555
txact,4,30,12,4815.362
txact,4,30,13,4836.866
txact,4,30,14,4805.845
txact,4,30,15,4829.616
txact,4,30,21,4918.585
txact,4,30,22,4770.428
txact,4,30,23,4822.413
txact,4,30,24,4871.478
txact,4,30,25,4830.923
txact,4,30,31,4867.641
txact,4,30,32,4830.184
txact,4,30,33,4822.380
txact,4,30,34,4821.403
txact,4,30,35,4781.241
txact,4,32,11,4779.653
txact,4,32,12,4729.256
txact,4,32,13,4805.154
txact,4,32,14,4771.310
txact,4,32,15,4810.706
txact,4,32,21,4762.926
txact,4,32,22,4735.279
txact,4,32,23,4771.911
txact,4,32,24,4790.255
txact,4,32,25,4744.278
txact,4,32,31,4792.384
txact,4,32,32,4665.721
txact,4,32,33,4783.077
txact,4,32,34,4748.628
txact,4,32,35,4748.239
txact,4,34,11,4796.006
txact,4,34,12,4789.319
txact,4,34,13,4723.027
txact,4,34,14,4857.921
txact,4,34,15,4753.650
txact,4,34,21,4780.456
txact,4,34,22,4701.428
txact,4,34,23,4771.692
txact,4,34,24,4827.339
txact,4,34,25,4769.828
txact,4,34,31,4758.481
txact,4,34,32,4783.710
txact,4,34,33,4783.047
txact,4,34,34,4752.372
txact,4,34,35,4743.049
txact,4,36,11,4785.655
txact,4,36,12,4753.684
txact,4,36,13,4783.903
txact,4,36,14,4832.283
txact,4,36,15,4805.264
txact,4,36,21,4796.428
txact,4,36,22,4758.329
txact,4,36,23,4828.233
txact,4,36,24,4760.224
txact,4,36,25,4791.273
txact,4,36,31,4781.343
txact,4,36,32,4773.152
txact,4,36,33,4801.131
txact,4,36,34,4743.492
txact,4,36,35,4762.197
txact,4,38,11,4793.027
txact,4,38,12,4714.821
txact,4,38,13,4758.016
txact,4,38,14,4756.187
txact,4,38,15,4751.827
txact,4,38,21,4827.427
txact,4,38,22,4773.114
txact,4,38,23,4841.132
txact,4,38,24,4798.154
txact,4,38,25,4788.000
txact,4,38,31,4743.501
txact,4,38,32,4793.665
txact,4,38,33,4757.522
txact,4,38,34,4762.442
txact,4,38,35,4750.221
txact,4,4,11,4019.849
txact,4,4,12,3859.064
txact,4,4,13,3589.842
txact,4,4,14,3883.969
txact,4,4,15,3733.433
txact,4,4,21,4168.523
txact,4,4,22,4354.090
txact,4,4,23,4001.475
txact,4,4,24,4453.868
txact,4,4,25,3855.155
txact,4,4,31,4057.090
txact,4,4,32,4355.885
txact,4,4,33,3234.310
txact,4,4,34,4212.996
txact,4,4,35,4232.030
txact,4,40,11,4777.143
txact,4,40,12,4756.280
txact,4,40,13,4808.858
txact,4,40,14,4794.328
txact,4,40,15,4759.325
txact,4,40,21,4774.879
txact,4,40,22,4760.782
txact,4,40,23,4755.772
txact,4,40,24,4825.211
txact,4,40,25,4777.215
txact,4,40,31,4750.570
txact,4,40,32,4766.834
txact,4,40,33,4768.337
txact,4,40,34,4765.296
txact,4,40,35,4759.713
txact,4,42,11,4798.466
txact,4,42,12,4805.416
txact,4,42,13,4726.856
txact,4,42,14,4766.143
txact,4,42,15,4760.193
txact,4,42,21,4792.851
txact,4,42,22,4751.086
txact,4,42,23,4756.410
txact,4,42,24,4786.532
txact,4,42,25,4804.569
txact,4,42,31,4757.232
txact,4,42,32,4782.446
txact,4,42,33,4804.619
txact,4,42,34,4792.993
txact,4,42,35,4800.695
txact,4,44,11,4779.556
txact,4,44,12,4842.940
txact,4,44,13,4787.446
txact,4,44,14,4846.904
txact,4,44,15,4811.831
txact,4,44,21,4816.232
txact,4,44,22,4781.830
txact,4,44,23,4783.132
txact,4,44,24,4778.579
txact,4,44,25,4818.298
txact,4,44,31,4785.554
txact,4,44,32,4808.741
txact,4,44,33,4859.999
txact,4,44,34,4783.729
txact,4,44,35,4834.508
txact,4,46,11,4792.893
txact,4,46,12,4820.400
txact,4,46,13,4798.733
txact,4,46,14,4794.904
txact,4,46,15,4849.075
txact,4,46,21,4823.756
txact,4,46,22,4725.917
txact,4,46,23,4796.237
txact,4,46,24,4801.300
txact,4,46,25,4801.312
txact,4,46,31,4840.364
txact,4,46,32,4801.518
txact,4,46,33,4777.407
txact,4,46,34,4816.582
txact,4,46,35,4795.099
txact,4,48,11,4811.777
txact,4,48,12,4761.228
txact,4,48,13,4734.274
txact,4,48,14,4796.421
txact,4,48,15,4802.184
txact,4,48,21,4797.000
txact,4,48,22,4801.286
txact,4,48,23,4755.859
txact,4,48,24,4766.993
txact,4,48,25,4801.273
txact,4,48,31,4807.941
txact,4,48,32,4777.821
txact,4,48,33,4817.172
txact,4,48,34,4826.175
txact,4,48,35,4757.740
txact,4,50,11,4778.894
txact,4,50,12,4817.162
txact,4,50,13,4839.040
txact,4,50,14,4776.503
txact,4,50,15,4751.092
txact,4,50,21,4706.644
txact,4,50,22,4748.186
txact,4,50,23,4793.019
txact,4,50,24,4848.623
txact,4,50,25,4813.877
txact,4,50,31,4781.519
txact,4,50,32,4850.144
txact,4,50,33,4814.610
txact,4,50,34,4758.595
txact,4,50,35,4743.221
txact,4,52,11,4774.218
txact,4,52,12,4832.957
txact,4,52,13,4823.931
txact,4,52,14,4806.567
txact,4,52,15,4826.701
txact,4,52,21,4790.207
txact,4,52,22,4759.623
txact,4,52,23,4789.718
txact,4,52,24,4809.207
txact,4,52,25,4839.700
txact,4,52,31,4809.113
txact,4,52,32,4776.271
txact,4,52,33,4819.946
txact,4,52,34,4803.969
txact,4,52,35,4794.022
txact,4,54,11,4834.632
txact,4,54,12,4824.227
txact,4,54,13,4799.844
txact,4,54,14,4783.188
txact,4,54,15,4815.805
txact,4,54,21,4751.558
txact,4,54,22,4789.397
txact,4,54,23,4810.250
txact,4,54,24,4792.166
txact,4,54,25,4810.096
txact,4,54,31,4785.304
txact,4,54,32,4754.675
txact,4,54,33,4826.521
txact,4,54,34,4799.517
txact,4,54,35,4810.478
txact,4,56,11,4833.366
txact,4,56,12,4783.652
txact,4,56,13,4791.025
txact,4,56,14,4810.255
txact,4,56,15,4816.567
txact,4,56,21,4792.660
txact,4,56,22,4769.850
txact,4,56,23,4781.761
txact,4,56,24,4842.207
txact,4,56,25,4814.889
txact,4,56,31,4773.311
txact,4,56,32,4856.105
txact,4,56,33,4789.615
txact,4,56,34,4839.963
txact,4,56,35,4740.758
txact,4,58,11,4804.670
txact,4,58,12,4792.800
txact,4,58,13,4723.329
txact,4,58,14,4865.986
txact,4,58,15,4824.818
txact,4,58,21,4808.179
txact,4,58,22,4748.763
txact,4,58,23,4813.424
txact,4,58,24,4843.602
txact,4,58,25,4839.764
txact,4,58,31,4810.005
txact,4,58,32,4825.484
txact,4,58,33,4826.044
txact,4,58,34,4810.396
txact,4,58,35,4779.623
txact,4,6,11,4284.272
txact,4,6,12,4522.516
txact,4,6,13,4189.088
txact,4,6,14,4253.142
txact,4,6,15,4534.742
txact,4,6,21,4008.733
txact,4,6,22,4459.683
txact,4,6,23,4215.554
txact,4,6,24,4363.528
txact,4,6,25,4499.056
txact,4,6,31,4530.523
txact,4,6,32,4289.776
txact,4,6,33,4314.482
txact,4,6,34,4292.062
txact,4,6,35,4250.208
txact,4,60,11,4766.353
txact,4,60,12,4832.233
txact,4,60,13,4779.718
txact,4,60,14,4771.161
txact,4,60,15,4820.244
txact,4,60,21,4763.557
txact,4,60,22,4785.985
txact,4,60,23,4809.134
txact,4,60,24,4807.006
txact,4,60,25,4816.275
txact,4,60,31,4788.153
txact,4,60,32,4839.968
txact,4,60,33,4874.037
txact,4,60,34,4797.428
txact,4,60,35,4810.294
txact,4,62,11,4847.323
txact,4,62,12,4770.249
txact,4,62,13,4866.299
txact,4,62,14,4796.137
txact,4,62,15,4800.901
txact,4,62,21,4773.494
txact,4,62,22,4803.721
txact,4,62,23,4827.767
txact,4,62,24,4882.488
txact,4,62,25,4821.845
txact,4,62,31,4832.318
txact,4,62,32,4839.998
txact,4,62,33,4779.014
txact,4,62,34,4750.815
txact,4,62,35,4761.944
txact,4,64,11,4825.084
txact,4,64,12,4845.466
txact,4,64,13,4736.471
txact,4,64,14,4780.753
txact,4,64,15,4784.384
txact,4,64,21,4811.035
txact,4,64,22,4776.364
txact,4,64,23,4751.329
txact,4,64,24,4763.281
txact,4,64,25,4853.882
txact,4,64,31,4789.844
txact,4,64,32,4797.360
txact,4,64,33,4850.188
txact,4,64,34,4819.236
txact,4,64,35,4819.813
txact,4,8,11,4454.643
txact,4,8,12,4602.586
txact,4,8,13,4558.523
txact,4,8,14,4577.915
txact,4,8,15,4557.014
txact,4,8,21,4558.007
txact,4,8,22,4034.693
txact,4,8,23,4609.186
txact,4,8,24,4510.677
txact,4,8,25,4399.743
txact,4,8,31,4604.348
txact,4,8,32,4520.832
txact,4,8,33,4301.121
txact,4,8,34,4519.363
txact,4,8,35,4515.579
txact,40,1,11,827.966
txact,40,1,12,665.095
txact,40,1,13,682.843
txact,40,1,14,817.604
txact,40,1,15,861.305
txact,40,1,21,816.454
txact,40,1,22,890.230
txact,40,1,23,794.947
txact,40,1,24,802.377
txact,40,1,25,965.212
txact,40,1,31,816.047
txact,40,1,32,747.478
txact,40,1,33,865.496
txact,40,1,34,821.233
txact,40,1,35,791.652
txact,40,10,11,376.282
txact,40,10,12,424.523
txact,40,10,13,430.923
txact,40,10,14,428.641
txact,40,10,15,403.794
txact,40,10,21,400.394
txact,40,10,22,427.384
txact,40,10,23,390.962
txact,40,10,24,452.651
txact,40,10,25,415.026
txact,40,10,31,439.507
txact,40,10,32,452.523
txact,40,10,33,459.673
txact,40,10,34,449.520
txact,40,10,35,440.500
txact,40,12,11,455.632
txact,40,12,12,425.214
txact,40,12,13,434.219
txact,40,12,14,429.626
txact,40,12,15,438.911
txact,40,12,21,430.274
txact,40,12,22,459.621
txact,40,12,23,464.751
txact,40,12,24,437.840
txact,40,12,25,424.916
txact,40,12,31,410.479
txact,40,12,32,414.879
txact,40,12,33,391.431
txact,40,12,34,448.243
txact,40,12,35,443.797
txact,40,14,11,465.531
txact,40,14,12,423.820
txact,40,14,13,447.010
txact,40,14,14,522.812
txact,40,14,15,476.884
txact,40,14,21,406.037
txact,40,14,22,418.413
txact,40,14,23,443.522
txact,40,14,24,446.666
txact,40,14,25,425.290
txact,40,14,31,396.305
txact,40,14,32,470.078
txact,40,14,33,422.089
txact,40,14,34,444.897
txact,40,14,35,456.914
txact,40,16,11,433.044
txact,40,16,12,461.183
txact,40,16,13,439.268
txact,40,16,14,433.329
txact,40,16,15,455.021
txact,40,16,21,413.059
txact,40,16,22,454.590
txact,40,16,23,434.958
txact,40,16,24,470.866
txact,40,16,25,437.309
txact,40,16,31,473.553
txact,40,16,32,482.067
txact,40,16,33,433.594
txact,40,16,34,474.752
txact,40,16,35,467.841
txact,40,18,11,481.686
txact,40,18,12,420.830
txact,40,18,13,405.560
txact,40,18,14,484.042
txact,40,18,15,441.648
txact,40,18,21,424.694
txact,40,18,22,482.878
txact,40,18,23,447.957
txact,40,18,24,480.764
txact,40,18,25,452.855
txact,40,18,31,447.777
txact,40,18,32,434.155
txact,40,18,33,460.670
txact,40,18,34,455.312
txact,40,18,35,463.448
txact,40,2,11,627.283
txact,40,2,12,703.488
txact,40,2,13,652.180
txact,40,2,14,691.910
txact,40,2,15,679.107
txact,40,2,21,729.246
txact,40,2,22,689.697
txact,40,2,23,721.256
txact,40,2,24,709.126
txact,40,2,25,702.612
txact,40,2,31,711.752
txact,40,2,32,705.988
txact,40,2,33,687.973
txact,40,2,34,671.562
txact,40,2,35,738.438
txact,40,20,11,458.169
txact,40,20,12,538.921
txact,40,20,13,431.276
txact,40,20,14,432.335
txact,40,20,15,459.922
txact,40,20,21,447.699
txact,40,20,22,462.644
txact,40,20,23,470.645
txact,40,20,24,443.295
txact,40,20,25,468.047
txact,40,20,31,437.494
txact,40,20,32,438.287
txact,40,20,33,458.635
txact,40,20,34,474.264
txact,40,20,35,461.739
txact,40,22,11,456.113
txact,40,22,12,450.664
txact,40,22,13,459.741
txact,40,22,14,517.056
txact,40,22,15,460.881
txact,40,22,21,486.012
txact,40,22,22,497.805
txact,40,22,23,497.080
txact,40,22,24,451.587
txact,40,22,25,508.853
txact,40,22,31,488.630
txact,40,22,32,474.417
txact,40,22,33,499.491
txact,40,22,34,452.119
txact,40,22,35,429.400
txact,40,24,11,474.716
txact,40,24,12,471.937
txact,40,24,13,493.116
txact,40,24,14,483.944
txact,40,24,15,477.626
txact,40,24,21,483.219
txact,40,24,22,448.197
txact,40,24,23,486.784
txact,40,24,24,441.145
txact,40,24,25,473.909
txact,40,24,31,474.925
txact,40,24,32,480.373
txact,40,24,33,469.431
txact,40,24,34,493.438
txact,40,24,35,500.194
txact,40,26,11,494.912
txact,40,26,12,478.270
txact,40,26,13,451.937
txact,40,26,14,483.616
txact,40,26,15,492.119
txact,40,26,21,475.093
txact,40,26,22,449.424
txact,40,26,23,515.729
txact,40,26,24,502.107
txact,40,26,25,461.179
txact,40,26,31,524.819
txact,40,26,32,476.338
txact,40,26,33,499.562
txact,40,26,34,448.868
txact,40,26,35,516.036
txact,40,28,11,437.965
txact,40,28,12,493.361
txact,40,28,13,492.990
txact,40,28,14,440.206
txact,40,28,15,489.881
txact,40,28,21,445.748
txact,40,28,22,468.197
txact,40,28,23,486.882
txact,40,28,24,504.760
txact,40,28,25,473.028
txact,40,28,31,468.638
txact,40,28,32,491.532
txact,40,28,33,479.676
txact,40,28,34,505.543
txact,40,28,35,487.524
txact,40,30,11,507.795
txact,40,30,12,507.539
txact,40,30,13,482.763
txact,40,30,14,491.747
txact,40,30,15,492.315
txact,40,30,21,489.076
txact,40,30,22,502.198
txact,40,30,23,509.919
txact,40,30,24,478.409
txact,40,30,25,487.715
txact,40,30,31,471.975
txact,40,30,32,452.322
txact,40,30,33,479.748
txact,40,30,34,511.972
txact,40,30,35,507.023
txact,40,32,11,479.413
txact,40,32,12,493.218
txact,40,32,13,457.500
txact,40,32,14,516.398
txact,40,32,15,471.180
txact,40,32,21,502.423
txact,40,32,22,479.192
txact,40,32,23,491.109
txact,40,32,24,484.893
txact,40,32,25,487.124
txact,40,32,31,472.667
txact,40,32,32,509.188
txact,40,32,33,518.042
txact,40,32,34,487.666
txact,40,32,35,493.917
txact,40,34,11,450.533
txact,40,34,12,495.590
txact,40,34,13,484.087
txact,40,34,14,497.247
txact,40,34,15,493.690
txact,40,34,21,495.835
txact,40,34,22,532.077
txact,40,34,23,521.183
txact,40,34,24,471.058
txact,40,34,25,507.498
txact,40,34,31,474.391
txact,40,34,32,478.789
txact,40,34,33,496.744
txact,40,34,34,499.346
txact,40,34,35,493.274
txact,40,36,11,512.888
txact,40,36,12,507.867
txact,40,36,13,486.502
txact,40,36,14,563.872
txact,40,36,15,492.605
txact,40,36,21,529.238
txact,40,36,22,492.686
txact,40,36,23,520.011
txact,40,36,24,476.582
txact,40,36,25,482.051
txact,40,36,31,518.613
txact,40,36,32,506.822
txact,40,36,33,522.152
txact,40,36,34,493.230
txact,40,36,35,471.818
txact,40,38,11,469.774
txact,40,38,12,469.016
txact,40,38,13,505.486
txact,40,38,14,500.632
txact,40,38,15,486.069
txact,40,38,21,516.299
txact,40,38,22,494.550
txact,40,38,23,475.459
txact,40,38,24,471.978
txact,40,38,25,494.311
txact,40,38,31,502.299
txact,40,38,32,516.880
txact,40,38,33,500.085
txact,40,38,34,517.915
txact,40,38,35,476.386
txact,40,4,11,517.995
txact,40,4,12,481.744
txact,40,4,13,471.710
txact,40,4,14,521.630
txact,40,4,15,499.941
txact,40,4,21,489.753
txact,40,4,22,508.098
txact,40,4,23,487.374
txact,40,4,24,495.978
txact,40,4,25,532.985
txact,40,4,31,472.103
txact,40,4,32,481.348
txact,40,4,33,515.189
txact,40,4,34,500.216
txact,40,4,35,503.077
txact,40,40,11,521.344
txact,40,40,12,497.274
txact,40,40,13,516.431
txact,40,40,14,500.655
txact,40,40,15,525.589
txact,40,40,21,511.175
txact,40,40,22,472.557
txact,40,40,23,531.863
txact,40,40,24,517.510
txact,40,40,25,510.775
txact,40,40,31,524.140
txact,40,40,32,489.136
txact,40,40,33,558.480
txact,40,40,34,504.598
txact,40,40,35,476.205
txact,40,42,11,493.412
txact,40,42,12,495.741
txact,40,42,13,491.261
txact,40,42,14,512.050
txact,40,42,15,499.425
txact,40,42,21,498.566
txact,40,42,22,513.015
txact,40,42,23,521.193
txact,40,42,24,477.929
txact,40,42,25,559.819
txact,40,42,31,501.654
txact,40,42,32,514.071
txact,40,42,33,518.976
txact,40,42,34,544.074
txact,40,42,35,504.068
txact,40,44,11,491.367
txact,40,44,12,533.162
txact,40,44,13,528.694
txact,40,44,14,527.442
txact,40,44,15,504.881
txact,40,44,21,508.775
txact,40,44,22,523.927
txact,40,44,23,516.923
txact,40,44,24,525.171
txact,40,44,25,477.352
txact,40,44,31,531.904
txact,40,44,32,532.459
txact,40,44,33,532.007
txact,40,44,34,518.175
txact,40,44,35,501.525
txact,40,46,11,568.215
txact,40,46,12,507.601
txact,40,46,13,515.275
txact,40,46,14,491.360
txact,40,46,15,501.657
txact,40,46,21,498.341
txact,40,46,22,502.196
txact,40,46,23,517.870
txact,40,46,24,540.034
txact,40,46,25,507.886
txact,40,46,31,477.873
txact,40,46,32,507.776
txact,40,46,33,533.735
txact,40,46,34,532.089
txact,40,46,35,505.767
txact,40,48,11,543.514
txact,40,48,12,532.814
txact,40,48,13,529.457
txact,40,48,14,523.919
txact,40,48,15,509.571
txact,40,48,21,531.900
txact,40,48,22,550.128
txact,40,48,23,499.478
txact,40,48,24,546.317
txact,40,48,25,500.719
txact,40,48,31,521.450
txact,40,48,32,531.659
txact,40,48,33,516.095
txact,40,48,34,572.840
txact,40,48,35,480.841
txact,40,50,11,507.720
txact,40,50,12,530.842
txact,40,50,13,548.899
txact,40,50,14,498.081
txact,40,50,15,507.398
txact,40,50,21,506.299
txact,40,50,22,543.976
txact,40,50,23,526.045
txact,40,50,24,525.354
txact,40,50,25,517.534
txact,40,50,31,505.930
txact,40,50,32,498.254
txact,40,50,33,513.241
txact,40,50,34,527.357
txact,40,50,35,501.962
txact,40,52,11,543.786
txact,40,52,12,520.060
txact,40,52,13,522.556
txact,40,52,14,532.760
txact,40,52,15,512.293
txact,40,52,21,540.761
txact,40,52,22,535.144
txact,40,52,23,560.863
txact,40,52,24,539.141
txact,40,52,25,525.793
txact,40,52,31,566.159
txact,40,52,32,511.939
txact,40,52,33,530.656
txact,40,52,34,533.642
txact,40,52,35,514.485
txact,40,54,11,536.811
txact,40,54,12,510.193
txact,40,54,13,535.515
txact,40,54,14,532.772
txact,40,54,15,536.597
txact,40,54,21,518.766
txact,40,54,22,579.928
txact,40,54,23,505.884
txact,40,54,24,537.786
txact,40,54,25,526.137
txact,40,54,31,545.731
txact,40,54,32,505.368
txact,40,54,33,557.373
txact,40,54,34,540.223
txact,40,54,35,515.306
txact,40,56,11,514.287
txact,40,56,12,484.941
txact,40,56,13,565.462
txact,40,56,14,520.823
txact,40,56,15,491.528
txact,40,56,21,501.165
txact,40,56,22,529.079
txact,40,56,23,558.398
txact,40,56,24,543.287
txact,40,56,25,554.495
txact,40,56,31,523.511
txact,40,56,32,515.077
txact,40,56,33,562.530
txact,40,56,34,533.155
txact,40,56,35,551.484
txact,40,58,11,525.596
txact,40,58,12,532.960
txact,40,58,13,544.341
txact,40,58,14,518.184
txact,40,58,15,566.445
txact,40,58,21,538.337
txact,40,58,22,553.295
txact,40,58,23,534.984
txact,40,58,24,476.246
txact,40,58,25,527.369
txact,40,58,31,565.037
txact,40,58,32,564.301
txact,40,58,33,551.853
txact,40,58,34,518.955
txact,40,58,35,552.775
txact,40,6,11,424.424
txact,40,6,12,418.234
txact,40,6,13,473.499
txact,40,6,14,402.544
txact,40,6,15,450.171
txact,40,6,21,426.478
txact,40,6,22,431.389
txact,40,6,23,436.150
txact,40,6,24,490.027
txact,40,6,25,460.792
txact,40,6,31,432.678
txact,40,6,32,448.223
txact,40,6,33,449.407
txact,40,6,34,477.569
txact,40,6,35,430.275
txact,40,60,11,543.568
txact,40,60,12,563.983
txact,40,60,13,563.086
txact,40,60,14,544.511
txact,40,60,15,528.691
txact,40,60,21,542.168
txact,40,60,22,573.876
txact,40,60,23,526.868
txact,40,60,24,529.046
txact,40,60,25,549.796
txact,40,60,31,533.669
txact,40,60,32,504.917
txact,40,60,33,519.376
txact,40,60,34,531.611
txact,40,60,35,515.280
txact,40,62,11,539.400
txact,40,62,12,548.273
txact,40,62,13,524.847
txact,40,62,14,545.396
txact,40,62,15,589.774
txact,40,62,21,499.858
txact,40,62,22,540.265
txact,40,62,23,530.321
txact,40,62,24,499.353
txact,40,62,25,528.949
txact,40,62,31,548.852
txact,40,62,32,533.702
txact,40,62,33,531.940
txact,40,62,34,547.212
txact,40,62,35,559.688
txact,40,64,11,554.709
txact,40,64,12,570.321
txact,40,64,13,549.374
txact,40,64,14,522.632
txact,40,64,15,512.860
txact,40,64,21,526.527
txact,40,64,22,520.305
txact,40,64,23,541.372
txact,40,64,24,510.083
txact,40,64,25,534.767
txact,40,64,31,566.713
txact,40,64,32,519.940
txact,40,64,33,516.836
txact,40,64,34,544.180
txact,40,64,35,540.420
txact,40,8,11,407.472
txact,40,8,12,445.023
txact,40,8,13,415.538
txact,40,8,14,465.343
txact,40,8,15,417.380
txact,40,8,21,396.151
txact,40,8,22,385.153
txact,40,8,23,467.929
txact,40,8,24,433.278
txact,40,8,25,486.119
txact,40,8,31,447.991
